Transaction ID,Applicant ID,Transaction Date,Merchant,Category,Amount (INR)
TXN04479,AP0220,2024-07-29,IRCTC,Shopping,22220.57
TXN04480,AP0266,2025-03-15,Flipkart,Shopping,29277.54
TXN04481,AP0003,2024-06-11,Uber,Travel,677.94
TXN04482,AP0175,2024-07-26,Big Bazaar,Travel,24911.58
TXN04483,AP0750,2024-12-02,Amazon,Utilities,17902.98
TXN04484,AP0962,2023-12-19,MakeMyTrip,Travel,37059.64
TXN04485,AP0663,2023-07-14,Ola,Shopping,43921.79
TXN04486,AP0018,2023-10-25,Flipkart,Dining,7035.71
TXN04487,AP0546,2024-06-21,Big Bazaar,Dining,13503.39
TXN04488,AP0657,2024-12-05,Flipkart,Groceries,13331.12
TXN04489,AP0877,2023-06-13,Amazon,Dining,12794.41
TXN04490,AP0651,2025-02-20,Ola,Dining,48276.71
TXN04491,AP0368,2023-09-10,Swiggy,Entertainment,6234.52
TXN04492,AP0343,2024-09-23,Zomato,Dining,1649.31
TXN04493,AP0404,2023-11-19,Flipkart,Groceries,38988.14
TXN04494,AP0757,2025-01-28,Zomato,Shopping,48411.31
TXN04495,AP0756,2025-02-28,IRCTC,Entertainment,42042.0
TXN04496,AP0613,2023-06-15,Zomato,Utilities,22683.57
TXN04497,AP0621,2024-04-08,Amazon,Utilities,45324.82
TXN04498,AP0970,2024-11-08,IRCTC,Travel,41767.53
TXN04499,AP0160,2023-10-17,MakeMyTrip,Shopping,9622.93
TXN04500,AP0481,2023-12-18,Big Bazaar,Utilities,24689.51
TXN04501,AP0762,2023-07-08,Ola,Dining,18650.2
TXN04502,AP0629,2024-11-17,Swiggy,Utilities,20556.8
TXN04503,AP0192,2023-05-20,Big Bazaar,Utilities,16926.84
TXN04504,AP0035,2025-04-01,Swiggy,Dining,28731.65
TXN04505,AP0852,2024-05-16,Big Bazaar,Utilities,9812.4
TXN04506,AP0336,2023-04-13,Zomato,Shopping,19775.33
TXN04507,AP0464,2023-01-01,Amazon,Shopping,1603.87
TXN04508,AP0020,2023-10-23,Flipkart,Entertainment,35328.37
TXN04509,AP0935,2024-09-08,Ola,Groceries,14957.63
TXN04510,AP0299,2024-04-04,Ola,Shopping,19867.42
TXN04511,AP0381,2024-11-15,Swiggy,Utilities,41219.76
TXN04512,AP0798,2023-02-04,MakeMyTrip,Utilities,36749.77
TXN04513,AP0124,2023-10-20,MakeMyTrip,Dining,10033.13
TXN04514,AP0415,2024-01-27,Uber,Utilities,7531.37
TXN04515,AP0793,2024-08-24,Myntra,Groceries,13778.66
TXN04516,AP0331,2023-06-25,Myntra,Utilities,192.72
TXN04517,AP0843,2024-09-17,Ola,Shopping,39209.81
TXN04518,AP0202,2024-02-09,Ola,Travel,20245.07
TXN04519,AP0752,2024-05-23,Amazon,Utilities,14492.01
TXN04520,AP0291,2024-11-10,Swiggy,Dining,3083.67
TXN04521,AP0835,2024-05-13,Big Bazaar,Groceries,43578.65
TXN04522,AP0582,2023-06-09,Myntra,Groceries,38736.53
TXN04523,AP0626,2023-04-28,Uber,Travel,2252.26
TXN04524,AP0036,2024-05-15,Amazon,Groceries,40823.61
TXN04525,AP0373,2023-01-14,Ola,Shopping,33665.52
TXN04526,AP0614,2025-03-06,Ola,Entertainment,27627.4
TXN04527,AP0716,2024-03-15,Big Bazaar,Travel,38719.61
TXN04528,AP0641,2024-03-14,Myntra,Groceries,9222.9
TXN04529,AP0150,2024-12-24,Ola,Utilities,31897.51
TXN04530,AP0331,2024-07-15,Uber,Utilities,32966.38
TXN04531,AP0104,2023-07-21,Myntra,Groceries,6370.32
TXN04532,AP0570,2025-02-15,Ola,Dining,13508.24
TXN04533,AP0810,2024-01-30,Myntra,Utilities,36084.31
TXN04534,AP0506,2024-09-16,Myntra,Entertainment,23860.7
TXN04535,AP0897,2023-11-07,Uber,Groceries,28965.05
TXN04536,AP0949,2024-03-23,Big Bazaar,Utilities,1833.46
TXN04537,AP0477,2023-11-09,MakeMyTrip,Groceries,38223.7
TXN04538,AP0035,2024-01-03,Zomato,Groceries,15958.69
TXN04539,AP0701,2023-11-21,Amazon,Entertainment,2460.23
TXN04540,AP0164,2023-05-10,Flipkart,Entertainment,2111.72
TXN04541,AP0865,2024-06-22,Swiggy,Travel,27628.84
TXN04542,AP0896,2023-08-21,Swiggy,Utilities,31575.0
TXN04543,AP0538,2023-02-02,Amazon,Groceries,36199.92
TXN04544,AP0349,2023-11-04,Amazon,Travel,26674.2
TXN04545,AP0624,2024-03-05,Flipkart,Groceries,30602.91
TXN04546,AP0088,2024-07-22,Swiggy,Shopping,34699.29
TXN04547,AP0684,2025-01-06,Swiggy,Utilities,24331.4
TXN04548,AP0780,2023-03-19,Flipkart,Utilities,26012.53
TXN04549,AP0721,2024-04-25,Myntra,Groceries,46352.47
TXN04550,AP0290,2024-11-12,Big Bazaar,Groceries,49982.12
TXN04551,AP0957,2024-05-18,Myntra,Entertainment,23554.25
TXN04552,AP0167,2023-10-22,Flipkart,Shopping,33615.95
TXN04553,AP0709,2024-11-12,Zomato,Utilities,38535.79
TXN04554,AP0596,2024-07-15,MakeMyTrip,Shopping,43298.46
TXN04555,AP0499,2023-01-24,IRCTC,Dining,36760.34
TXN04556,AP0396,2023-05-07,IRCTC,Groceries,4710.2
TXN04557,AP0104,2025-02-06,Amazon,Entertainment,49375.63
TXN04558,AP0305,2025-02-15,MakeMyTrip,Dining,4917.44
TXN04559,AP0915,2023-07-14,IRCTC,Utilities,37524.76
TXN04560,AP0457,2023-12-17,Ola,Dining,41893.06
TXN04561,AP0721,2024-02-14,Amazon,Shopping,30918.06
TXN04562,AP0805,2024-04-22,Flipkart,Groceries,44073.01
TXN04563,AP0281,2024-12-12,Big Bazaar,Dining,42162.82
TXN04564,AP0010,2024-04-26,MakeMyTrip,Groceries,9457.94
TXN04565,AP0486,2023-10-26,Zomato,Utilities,31114.92
TXN04566,AP0294,2025-02-11,Flipkart,Travel,11207.47
TXN04567,AP0130,2023-11-19,Big Bazaar,Shopping,2304.15
TXN04568,AP0481,2023-03-02,Zomato,Utilities,31305.08
TXN04569,AP0434,2023-06-19,Swiggy,Dining,14419.63
TXN04570,AP0517,2024-12-09,MakeMyTrip,Travel,45818.63
TXN04571,AP0587,2024-02-09,Myntra,Travel,34415.55
TXN04572,AP0149,2023-11-12,MakeMyTrip,Shopping,27141.08
TXN04573,AP0160,2025-01-27,Zomato,Shopping,17266.51
TXN04574,AP0967,2024-04-11,Zomato,Travel,9163.33
TXN04575,AP0426,2025-01-28,Ola,Travel,607.79
TXN04576,AP0732,2024-08-03,Swiggy,Entertainment,13418.54
TXN04577,AP0645,2023-12-18,Amazon,Travel,43871.01
TXN04578,AP0344,2025-03-19,Swiggy,Dining,40595.7
TXN04579,AP0817,2023-09-06,Ola,Dining,17875.27
TXN04580,AP0584,2023-10-07,Amazon,Dining,44680.94
TXN04581,AP0737,2023-11-01,Amazon,Groceries,44594.5
TXN04582,AP0386,2023-10-22,MakeMyTrip,Groceries,39646.75
TXN04583,AP0848,2025-02-27,Big Bazaar,Entertainment,2596.83
TXN04584,AP0232,2024-05-26,Uber,Entertainment,24491.32
TXN04585,AP0855,2025-01-19,Uber,Entertainment,36642.58
TXN04586,AP0431,2024-08-20,MakeMyTrip,Dining,49827.01
TXN04587,AP0342,2024-08-03,Swiggy,Utilities,25862.27
TXN04588,AP0803,2023-09-26,Flipkart,Dining,15385.9
TXN04589,AP0310,2023-02-28,IRCTC,Utilities,9379.25
TXN04590,AP0476,2023-11-14,Ola,Groceries,45688.17
TXN04591,AP0066,2024-02-19,Big Bazaar,Dining,19708.37
TXN04592,AP0587,2024-03-07,Big Bazaar,Travel,42943.22
TXN04593,AP0438,2024-04-28,Zomato,Entertainment,8514.17
TXN04594,AP0935,2024-07-11,Ola,Travel,27261.78
TXN04595,AP0641,2024-06-01,Swiggy,Shopping,45457.55
TXN04596,AP0185,2023-02-07,Amazon,Utilities,12577.55
TXN04597,AP0938,2023-06-02,Ola,Entertainment,32393.93
TXN04598,AP0795,2025-03-18,IRCTC,Groceries,10205.57
TXN04599,AP0834,2024-10-08,Amazon,Dining,5829.96
TXN04600,AP0577,2024-02-29,MakeMyTrip,Dining,45256.72
TXN04601,AP0250,2024-05-18,MakeMyTrip,Shopping,41189.82
TXN04602,AP0016,2023-09-09,Flipkart,Dining,913.91
TXN04603,AP0678,2024-10-05,Flipkart,Shopping,22832.7
TXN04604,AP0106,2024-06-27,Ola,Shopping,14020.49
TXN04605,AP0231,2023-11-11,Swiggy,Dining,24478.3
TXN04606,AP0690,2023-02-14,MakeMyTrip,Travel,19543.83
TXN04607,AP0210,2025-02-12,IRCTC,Dining,2601.8
TXN04608,AP0061,2024-10-02,Amazon,Utilities,26693.2
TXN04609,AP0373,2023-04-18,Zomato,Dining,26540.17
TXN04610,AP0842,2024-12-05,MakeMyTrip,Groceries,27871.51
TXN04611,AP0986,2023-10-29,Big Bazaar,Groceries,11391.97
TXN04612,AP0769,2024-01-10,MakeMyTrip,Shopping,10652.22
TXN04613,AP0404,2025-03-19,MakeMyTrip,Shopping,38687.29
TXN04614,AP0047,2023-11-11,Zomato,Groceries,9082.92
TXN04615,AP0409,2023-12-26,Ola,Travel,3245.09
TXN04616,AP0977,2025-02-03,IRCTC,Travel,8020.59
TXN04617,AP0121,2023-09-12,Zomato,Utilities,10847.13
TXN04618,AP0126,2023-06-10,Myntra,Dining,31935.3
TXN04619,AP0978,2024-04-22,Big Bazaar,Dining,34875.05
TXN04620,AP0834,2023-10-02,Swiggy,Entertainment,14941.92
TXN04621,AP0653,2024-07-03,IRCTC,Entertainment,46360.98
TXN04622,AP0163,2024-12-27,IRCTC,Groceries,19604.15
TXN04623,AP0160,2023-11-10,Amazon,Travel,44110.34
TXN04624,AP0843,2023-11-18,Ola,Utilities,36389.41
TXN04625,AP0569,2024-03-15,Big Bazaar,Utilities,44659.09
TXN04626,AP0016,2023-10-08,Flipkart,Groceries,6775.08
TXN04627,AP0656,2024-08-11,IRCTC,Shopping,25580.36
TXN04628,AP0532,2024-09-03,Zomato,Utilities,18510.11
TXN04629,AP0058,2024-10-01,Uber,Utilities,21746.73
TXN04630,AP0519,2024-02-29,Myntra,Travel,11844.25
TXN04631,AP0585,2025-03-08,Flipkart,Entertainment,16976.91
TXN04632,AP0308,2024-02-23,IRCTC,Travel,33301.13
TXN04633,AP0586,2024-02-23,Myntra,Dining,24301.67
TXN04634,AP0770,2024-05-13,Big Bazaar,Shopping,33473.76
TXN04635,AP0211,2024-06-16,Swiggy,Dining,35753.26
TXN04636,AP0394,2023-05-22,Myntra,Groceries,49549.74
TXN04637,AP0266,2023-07-22,Uber,Dining,25541.37
TXN04638,AP0062,2024-07-11,Big Bazaar,Entertainment,8519.09
TXN04639,AP0822,2023-08-26,MakeMyTrip,Groceries,4330.99
TXN04640,AP0799,2023-09-20,Amazon,Shopping,44546.11
TXN04641,AP0867,2023-01-28,IRCTC,Dining,19655.11
TXN04642,AP0891,2024-05-19,Ola,Utilities,20201.01
TXN04643,AP0523,2024-04-26,Ola,Shopping,28945.09
TXN04644,AP0707,2024-03-19,Zomato,Entertainment,15959.95
TXN04645,AP0149,2023-06-22,Zomato,Groceries,9132.2
TXN04646,AP0344,2024-08-22,Big Bazaar,Utilities,6364.44
TXN04647,AP0920,2024-10-06,Ola,Travel,47767.67
TXN04648,AP0229,2024-04-25,Myntra,Entertainment,49925.08
TXN04649,AP0879,2024-08-29,Amazon,Travel,36610.8
TXN04650,AP0884,2023-04-06,Myntra,Utilities,15101.06
TXN04651,AP0022,2023-11-23,Myntra,Shopping,44949.97
TXN04652,AP0144,2023-04-04,Ola,Travel,11042.61
TXN04653,AP0225,2024-02-02,MakeMyTrip,Utilities,35752.55
TXN04654,AP0821,2023-01-07,MakeMyTrip,Dining,35051.11
TXN04655,AP0354,2023-09-10,Swiggy,Dining,15187.14
TXN04656,AP0335,2024-12-04,Ola,Utilities,33154.18
TXN04657,AP0569,2023-06-25,IRCTC,Utilities,9724.12
TXN04658,AP0480,2023-02-02,IRCTC,Shopping,37559.28
TXN04659,AP0092,2023-10-03,Zomato,Shopping,10471.72
TXN04660,AP0459,2023-10-22,Myntra,Groceries,15934.76
TXN04661,AP0843,2024-02-28,IRCTC,Travel,42330.34
TXN04662,AP0789,2024-12-11,Swiggy,Dining,17364.33
TXN04663,AP0761,2023-04-09,Amazon,Groceries,35901.07
TXN04664,AP0815,2023-05-01,Big Bazaar,Entertainment,22525.57
TXN04665,AP0847,2024-09-01,Uber,Entertainment,34943.58
TXN04666,AP0512,2023-04-21,Zomato,Travel,27896.16
TXN04667,AP0348,2024-11-18,Uber,Groceries,19647.83
TXN04668,AP0015,2024-05-01,IRCTC,Groceries,5307.51
TXN04669,AP0891,2023-03-06,Ola,Shopping,6255.11
TXN04670,AP0583,2023-06-07,Uber,Dining,41943.34
TXN04671,AP0683,2024-06-01,Zomato,Groceries,21568.93
TXN04672,AP0563,2024-09-04,Swiggy,Shopping,15503.13
TXN04673,AP0898,2023-03-28,Amazon,Groceries,27766.66
TXN04674,AP0609,2025-01-26,IRCTC,Utilities,649.72
TXN04675,AP0997,2023-07-03,Myntra,Utilities,35923.25
TXN04676,AP0947,2024-10-29,Flipkart,Travel,11542.29
TXN04677,AP0957,2024-12-13,Big Bazaar,Shopping,23160.19
TXN04678,AP0213,2024-05-28,Ola,Dining,35329.01
TXN04679,AP0086,2024-04-30,Ola,Dining,20673.03
TXN04680,AP0109,2023-03-14,Swiggy,Dining,27477.83
TXN04681,AP0266,2023-11-15,Amazon,Groceries,33313.9
TXN04682,AP0455,2023-06-03,Flipkart,Shopping,46419.42
TXN04683,AP0565,2023-05-23,Big Bazaar,Utilities,22167.34
TXN04684,AP0846,2023-06-09,Swiggy,Shopping,48478.79
TXN04685,AP0620,2023-10-04,Amazon,Dining,34069.73
TXN04686,AP0201,2024-07-29,Ola,Utilities,1580.8
TXN04687,AP0412,2024-12-01,Flipkart,Groceries,42790.21
TXN04688,AP0473,2023-01-07,Swiggy,Groceries,43901.19
TXN04689,AP0362,2024-09-11,Amazon,Shopping,12836.62
TXN04690,AP0207,2023-08-18,Flipkart,Shopping,35185.2
TXN04691,AP0118,2024-05-27,Uber,Groceries,17111.25
TXN04692,AP0547,2024-05-16,Amazon,Utilities,35473.8
TXN04693,AP0354,2025-03-11,Zomato,Utilities,5770.04
TXN04694,AP0089,2023-05-24,Zomato,Shopping,14858.29
TXN04695,AP0160,2024-11-20,Zomato,Dining,12442.83
TXN04696,AP0766,2024-04-21,Amazon,Entertainment,6049.06
TXN04697,AP0610,2024-01-17,Amazon,Travel,48041.53
TXN04698,AP0893,2024-04-23,IRCTC,Shopping,19971.34
TXN04699,AP0108,2024-01-29,Swiggy,Travel,30945.53
TXN04700,AP0999,2023-07-12,MakeMyTrip,Groceries,3485.25
TXN04701,AP0612,2024-04-22,Zomato,Travel,16736.79
TXN04702,AP0733,2023-08-15,Swiggy,Groceries,48955.36
TXN04703,AP0657,2023-05-05,Myntra,Groceries,26718.59
TXN04704,AP0529,2023-06-21,Myntra,Groceries,11460.17
TXN04705,AP0214,2024-09-12,IRCTC,Groceries,12147.38
TXN04706,AP0679,2025-03-02,Big Bazaar,Utilities,45159.87
TXN04707,AP0588,2023-11-16,MakeMyTrip,Dining,33092.26
TXN04708,AP0958,2024-05-15,MakeMyTrip,Travel,35755.29
TXN04709,AP0559,2023-12-06,Big Bazaar,Entertainment,29357.48
TXN04710,AP0960,2024-08-21,Swiggy,Entertainment,27028.49
TXN04711,AP0884,2023-08-17,Swiggy,Travel,11841.2
TXN04712,AP0194,2023-03-05,Zomato,Shopping,23235.39
TXN04713,AP0990,2024-01-31,IRCTC,Entertainment,38873.22
TXN04714,AP0800,2023-07-02,Uber,Shopping,46263.42
TXN04715,AP0387,2024-10-14,Amazon,Shopping,6561.54
TXN04716,AP0073,2025-02-25,IRCTC,Shopping,36127.86
TXN04717,AP0850,2024-06-29,Myntra,Utilities,28331.79
TXN04718,AP0669,2023-12-13,Big Bazaar,Groceries,1391.05
TXN04719,AP0276,2023-03-23,MakeMyTrip,Shopping,35488.07
TXN04720,AP0461,2023-03-11,Myntra,Dining,36969.15
TXN04721,AP0879,2024-06-18,Myntra,Shopping,29569.8
TXN04722,AP0926,2024-12-15,Big Bazaar,Travel,12996.83
TXN04723,AP0578,2024-09-16,Zomato,Shopping,44300.03
TXN04724,AP0288,2024-10-04,Big Bazaar,Utilities,5365.3
TXN04725,AP0974,2024-11-04,Big Bazaar,Entertainment,43428.81
TXN04726,AP0054,2023-04-26,Flipkart,Travel,15898.82
TXN04727,AP0594,2024-12-15,Big Bazaar,Entertainment,3375.66
TXN04728,AP0378,2023-01-08,Swiggy,Groceries,44684.65
TXN04729,AP0638,2024-09-08,Amazon,Entertainment,43431.41
TXN04730,AP0591,2024-11-24,Ola,Dining,49101.19
TXN04731,AP0361,2023-07-02,IRCTC,Shopping,30410.39
TXN04732,AP0029,2023-02-07,Big Bazaar,Travel,22982.37
TXN04733,AP0463,2023-05-31,Zomato,Groceries,40615.21
TXN04734,AP0448,2023-11-21,IRCTC,Groceries,7736.78
TXN04735,AP0092,2024-12-17,MakeMyTrip,Utilities,48254.56
TXN04736,AP0325,2024-03-29,Myntra,Entertainment,35204.41
TXN04737,AP0998,2023-11-07,Flipkart,Entertainment,13466.81
TXN04738,AP0478,2023-07-30,Big Bazaar,Travel,29446.65
TXN04739,AP0510,2023-01-03,Amazon,Shopping,11713.05
TXN04740,AP0979,2024-05-13,Swiggy,Entertainment,589.54
TXN04741,AP0414,2024-09-16,Ola,Shopping,10174.77
TXN04742,AP0695,2023-12-27,Ola,Shopping,6561.33
TXN04743,AP0286,2024-10-26,Flipkart,Travel,21608.53
TXN04744,AP0295,2024-01-10,MakeMyTrip,Dining,23752.18
TXN04745,AP0450,2024-06-14,IRCTC,Travel,9374.97
TXN04746,AP0052,2024-06-10,Zomato,Utilities,47372.97
TXN04747,AP0675,2024-08-27,IRCTC,Groceries,35159.92
TXN04748,AP0094,2024-07-02,Amazon,Groceries,2933.43
TXN04749,AP0395,2024-01-10,Uber,Groceries,3540.86
TXN04750,AP0157,2023-08-10,Amazon,Dining,14748.87
TXN04751,AP0282,2024-02-28,Uber,Groceries,49158.14
TXN04752,AP0840,2023-08-25,Ola,Utilities,2074.25
TXN04753,AP0311,2023-06-29,IRCTC,Utilities,20849.1
TXN04754,AP0583,2024-06-03,Swiggy,Entertainment,40967.23
TXN04755,AP0304,2024-01-04,Uber,Dining,40208.11
TXN04756,AP0454,2024-07-05,Zomato,Entertainment,14293.48
TXN04757,AP0682,2023-02-06,Uber,Utilities,17792.06
TXN04758,AP0995,2023-04-12,Big Bazaar,Entertainment,34393.94
TXN04759,AP0212,2023-04-05,Big Bazaar,Shopping,31710.66
TXN04760,AP0652,2024-08-10,Swiggy,Travel,32363.49
TXN04761,AP0083,2025-03-10,Myntra,Dining,18088.54
TXN04762,AP0765,2023-12-29,Uber,Dining,17321.73
TXN04763,AP0225,2024-05-24,Big Bazaar,Utilities,42341.99
TXN04764,AP0458,2023-05-20,MakeMyTrip,Dining,240.29
TXN04765,AP0942,2023-02-01,Myntra,Dining,6731.54
TXN04766,AP0548,2024-07-05,Swiggy,Dining,36246.97
TXN04767,AP0695,2023-04-20,MakeMyTrip,Dining,9450.71
TXN04768,AP0990,2024-06-15,Myntra,Travel,571.86
TXN04769,AP0727,2024-06-03,Ola,Utilities,46994.1
TXN04770,AP0106,2024-01-21,Amazon,Dining,5624.69
TXN04771,AP0983,2023-09-10,Big Bazaar,Utilities,3279.13
TXN04772,AP0427,2024-05-23,Swiggy,Groceries,15073.77
TXN04773,AP0633,2023-11-16,Amazon,Dining,33389.89
TXN04774,AP0408,2023-09-08,Uber,Travel,12409.53
TXN04775,AP0602,2023-11-10,Flipkart,Utilities,48635.26
TXN04776,AP0775,2024-03-10,Amazon,Groceries,30873.82
TXN04777,AP0814,2023-08-20,MakeMyTrip,Shopping,42266.42
TXN04778,AP0100,2024-07-26,Myntra,Travel,16007.91
TXN04779,AP0008,2024-04-19,Myntra,Travel,39145.11
TXN04780,AP0291,2023-11-28,Flipkart,Entertainment,31710.47
TXN04781,AP0466,2023-04-20,Ola,Groceries,18457.2
TXN04782,AP0164,2023-09-27,Big Bazaar,Shopping,38671.18
TXN04783,AP0148,2023-10-20,Myntra,Entertainment,11086.54
TXN04784,AP0317,2023-03-29,Swiggy,Travel,6166.46
TXN04785,AP0521,2024-04-28,Zomato,Shopping,34303.28
TXN04786,AP0863,2025-03-07,Myntra,Entertainment,37391.92
TXN04787,AP0423,2025-02-23,Ola,Entertainment,9854.63
TXN04788,AP0203,2024-09-10,Big Bazaar,Shopping,21507.77
TXN04789,AP0251,2025-02-11,Ola,Dining,10622.3
TXN04790,AP0141,2023-12-16,Swiggy,Utilities,11272.09
TXN04791,AP0284,2023-11-07,Flipkart,Shopping,20772.7
TXN04792,AP0538,2024-12-25,Ola,Utilities,8873.39
TXN04793,AP0446,2023-06-26,MakeMyTrip,Dining,13807.03
TXN04794,AP0581,2023-05-13,Amazon,Dining,30726.92
TXN04795,AP0896,2023-05-27,Flipkart,Groceries,32389.68
TXN04796,AP0227,2023-09-26,Flipkart,Groceries,29309.79
TXN04797,AP0452,2024-06-17,Flipkart,Entertainment,40770.17
TXN04798,AP0154,2024-12-14,MakeMyTrip,Utilities,16329.62
TXN04799,AP0384,2024-11-16,Zomato,Utilities,34401.38
TXN04800,AP0336,2023-02-10,IRCTC,Utilities,46781.7
TXN04801,AP0548,2023-11-06,MakeMyTrip,Entertainment,5772.15
TXN04802,AP0398,2025-02-06,Amazon,Shopping,12802.33
TXN04803,AP0032,2024-12-11,IRCTC,Dining,9279.88
TXN04804,AP0761,2024-01-03,Big Bazaar,Groceries,4092.61
TXN04805,AP0456,2024-09-08,IRCTC,Entertainment,49955.53
TXN04806,AP0512,2024-08-31,MakeMyTrip,Utilities,20699.55
TXN04807,AP0686,2024-05-04,Big Bazaar,Dining,32452.6
TXN04808,AP0476,2024-05-17,Zomato,Entertainment,18000.61
TXN04809,AP0406,2023-02-03,Amazon,Shopping,5169.89
TXN04810,AP0598,2023-03-12,Big Bazaar,Dining,25561.76
TXN04811,AP0056,2024-05-03,Amazon,Utilities,25106.03
TXN04812,AP0927,2024-03-05,Ola,Utilities,31506.88
TXN04813,AP0371,2024-08-26,Big Bazaar,Dining,35478.53
TXN04814,AP0742,2023-12-05,Ola,Utilities,8895.28
TXN04815,AP0684,2024-12-30,Swiggy,Groceries,22533.23
TXN04816,AP0013,2024-10-17,MakeMyTrip,Dining,7167.32
TXN04817,AP0685,2024-12-28,Myntra,Dining,1375.6
TXN04818,AP0463,2025-01-16,Uber,Shopping,10298.43
TXN04819,AP0727,2024-06-29,Uber,Shopping,34805.51
TXN04820,AP0880,2025-02-10,Big Bazaar,Dining,44066.62
TXN04821,AP0261,2023-11-03,Big Bazaar,Utilities,15480.16
TXN04822,AP0351,2023-08-26,Big Bazaar,Shopping,4854.93
TXN04823,AP0748,2024-03-18,Uber,Utilities,45700.09
TXN04824,AP0418,2024-03-23,IRCTC,Shopping,33802.82
TXN04825,AP0992,2024-05-25,Amazon,Utilities,6486.71
TXN04826,AP0956,2024-11-20,Ola,Groceries,2432.69
TXN04827,AP0982,2023-04-24,Big Bazaar,Groceries,27905.14
TXN04828,AP0537,2023-12-04,Zomato,Dining,37828.56
TXN04829,AP0415,2023-09-02,Swiggy,Travel,30587.38
TXN04830,AP0957,2023-09-22,Swiggy,Shopping,4484.99
TXN04831,AP0744,2024-06-24,MakeMyTrip,Shopping,27528.63
TXN04832,AP0341,2024-06-11,MakeMyTrip,Shopping,19942.43
TXN04833,AP0506,2023-06-20,Zomato,Shopping,2563.97
TXN04834,AP0354,2023-04-01,MakeMyTrip,Dining,49131.07
TXN04835,AP0858,2023-10-22,Amazon,Dining,31034.59
TXN04836,AP0426,2024-04-11,Swiggy,Entertainment,6880.22
TXN04837,AP0616,2024-07-31,Ola,Travel,24515.64
TXN04838,AP0951,2024-05-06,Big Bazaar,Travel,25936.3
TXN04839,AP0943,2023-11-15,Myntra,Groceries,4965.83
TXN04840,AP0845,2023-07-04,Uber,Entertainment,29399.67
TXN04841,AP0514,2024-07-15,Zomato,Groceries,25377.58
TXN04842,AP0789,2023-09-07,Uber,Groceries,26426.2
TXN04843,AP0019,2024-04-23,Big Bazaar,Groceries,43241.22
TXN04844,AP0243,2024-01-18,Big Bazaar,Travel,18542.71
TXN04845,AP0288,2023-07-19,Big Bazaar,Dining,46059.89
TXN04846,AP0968,2023-04-16,MakeMyTrip,Groceries,32567.88
TXN04847,AP0762,2023-05-08,MakeMyTrip,Utilities,40480.5
TXN04848,AP0514,2023-06-03,Zomato,Groceries,46373.53
TXN04849,AP0831,2024-08-23,Big Bazaar,Groceries,32351.65
TXN04850,AP0085,2025-01-07,Myntra,Groceries,14385.79
TXN04851,AP0209,2023-04-16,Zomato,Dining,34192.18
TXN04852,AP0382,2024-04-16,Big Bazaar,Shopping,48890.72
TXN04853,AP0424,2023-09-21,Amazon,Shopping,20391.46
TXN04854,AP0558,2024-09-26,Ola,Utilities,26139.18
TXN04855,AP0901,2024-01-09,Swiggy,Entertainment,48653.5
TXN04856,AP0200,2024-10-13,Myntra,Entertainment,36586.69
TXN04857,AP0147,2024-09-15,Flipkart,Shopping,37280.42
TXN04858,AP0589,2024-05-27,Flipkart,Shopping,6959.87
TXN04859,AP0157,2025-03-30,Uber,Travel,5809.27
TXN04860,AP0484,2023-05-08,IRCTC,Entertainment,27150.19
TXN04861,AP0732,2025-02-08,Flipkart,Utilities,48908.06
TXN04862,AP0363,2024-07-17,Swiggy,Shopping,24664.01
TXN04863,AP0389,2023-07-18,Myntra,Utilities,20742.94
TXN04864,AP0917,2023-12-09,Swiggy,Groceries,22205.1
TXN04865,AP0900,2024-10-15,Swiggy,Dining,2698.65
TXN04866,AP0393,2024-03-26,Big Bazaar,Groceries,10375.64
TXN04867,AP0691,2024-12-27,Zomato,Utilities,10409.86
TXN04868,AP0776,2025-03-04,Flipkart,Shopping,34958.02
TXN04869,AP0494,2023-05-03,Ola,Shopping,28112.22
TXN04870,AP0435,2023-07-27,Uber,Dining,46188.94
TXN04871,AP0043,2023-10-22,Amazon,Entertainment,25178.1
TXN04872,AP0417,2023-03-09,Ola,Utilities,6720.04
TXN04873,AP0865,2023-05-24,Myntra,Utilities,38145.64
TXN04874,AP0174,2024-09-04,Amazon,Entertainment,1029.41
TXN04875,AP0732,2023-06-18,Big Bazaar,Dining,26067.05
TXN04876,AP0476,2023-10-24,Myntra,Groceries,21093.95
TXN04877,AP0741,2024-09-16,Zomato,Travel,45650.0
TXN04878,AP0743,2023-02-28,Ola,Entertainment,26846.83
TXN04879,AP0065,2023-05-11,Myntra,Groceries,6165.1
TXN04880,AP0947,2024-02-03,Big Bazaar,Shopping,29135.08
TXN04881,AP0649,2024-02-14,IRCTC,Shopping,45731.31
TXN04882,AP0193,2024-07-13,MakeMyTrip,Dining,1091.97
TXN04883,AP0344,2024-01-31,Flipkart,Groceries,4642.33
TXN04884,AP0198,2024-02-06,Amazon,Groceries,18633.91
TXN04885,AP0936,2024-07-26,Amazon,Groceries,49111.73
TXN04886,AP0750,2023-04-06,Myntra,Entertainment,24995.84
TXN04887,AP0412,2025-02-09,Big Bazaar,Groceries,49673.95
TXN04888,AP0930,2024-10-10,Swiggy,Shopping,39303.8
TXN04889,AP0376,2023-04-07,Myntra,Groceries,1930.35
TXN04890,AP0971,2023-11-25,Zomato,Travel,11854.0
TXN04891,AP0558,2023-12-10,Swiggy,Utilities,4869.69
TXN04892,AP0130,2024-07-14,Big Bazaar,Groceries,21144.17
